timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-17 22:51:19,019",50550,3.965e-05,6 days 9:39:58,4.436,0.114,31027.0,0.0578,0.189,0.105,0.4789,0.0803,0.3025,0.0698,0.2342,0.0622,0.2078,0.0584,0.1942,0.045,0.0824,0.0941,0.4158,0.5091,1.2664,0.274,0.6886,0.1971,0.5156,0.1389,0.4472,0.1015,0.4315,0.0854,0.1496,0.0761,0.2701,0.1402,0.5893,0.1063,0.4003,0.0911,0.3198,0.0809,0.2834,0.0762,0.2728,0.0569,0.1039,0.0712,0.224,0.1214,0.5063,0.0912,0.3385,0.085,"0.2760,"
"2026-04-17 22:55:00,557",50600,3.963e-05,6 days 9:27:47,4.43,0.118,31027.0,0.0726,0.207,0.1139,0.4791,0.0913,0.3037,0.0847,0.2472,0.0753,0.2187,0.073,0.2049,0.0458,0.0783,0.1059,0.3735,0.5009,1.2856,0.2619,0.6524,0.1921,0.4693,0.1394,0.4184,0.1125,0.3856,0.0859,0.1425,0.0778,0.2628,0.1463,0.5689,0.1133,0.3926,0.097,0.3062,0.0854,0.2799,0.0782,0.2646,0.0601,0.0958,0.0764,0.2107,0.1161,0.4496,0.092,0.3028,0.0846,"0.2478,"
"2026-04-17 22:58:42,047",50650,3.961e-05,6 days 9:15:50,4.43,0.111,31027.0,0.0571,0.1847,0.0919,0.4469,0.0716,0.2857,0.0632,0.2229,0.0598,0.1985,0.0588,0.1913,0.0434,0.0757,0.0841,0.4128,0.5043,1.3685,0.2667,0.6895,0.1789,0.5169,0.1135,0.4633,0.0892,0.4253,0.0842,0.147,0.0682,0.2634,0.1222,0.5512,0.0842,0.3735,0.0754,0.3094,0.069,0.2797,0.0693,0.2619,0.0563,0.0934,0.0582,0.2098,0.1027,0.4358,0.0826,0.3045,0.0707,"0.2505,"
"2026-04-17 23:03:46,732",50700,3.959e-05,6 days 9:50:27,6.094,1.698,31027.0,0.0508,0.1596,0.0907,0.4125,0.0754,0.2647,0.0631,0.2051,0.0541,0.1783,0.0508,0.1648,0.0423,0.0696,0.0843,0.3117,0.4153,1.1182,0.2379,0.5635,0.1617,0.4088,0.1154,0.3449,0.0926,0.3205,0.0752,0.1283,0.0468,0.2027,0.1066,0.4709,0.0739,0.3114,0.0684,0.2405,0.0551,0.2155,0.0471,0.2014,0.053,0.0888,0.0527,0.1708,0.094,0.3963,0.0715,0.2654,0.0615,"0.2071,"
"2026-04-17 23:07:30,104",50750,3.957e-05,6 days 9:39:20,4.467,0.1,31027.0,0.0467,0.216,0.0949,0.5009,0.0654,0.3211,0.0591,0.2557,0.0517,0.2312,0.0485,0.2197,0.0427,0.0728,0.1019,0.3802,0.4455,1.2118,0.2461,0.6267,0.1643,0.4801,0.1265,0.4215,0.1095,0.3914,0.0858,0.1467,0.0692,0.2673,0.134,0.5345,0.1021,0.3718,0.089,0.3073,0.0774,0.2788,0.0702,0.2679,0.0552,0.096,0.0603,0.2065,0.1008,0.4517,0.0776,0.3007,0.0709,"0.2453,"
"2026-04-17 23:11:14,548",50800,3.955e-05,6 days 9:28:59,4.489,0.108,31027.0,0.0672,0.1569,0.1068,0.418,0.0808,0.2569,0.0709,0.2002,0.0679,0.1753,0.069,0.1623,0.0415,0.0717,0.0821,0.3436,0.4365,1.1955,0.2316,0.6117,0.1593,0.4485,0.1192,0.3868,0.0894,0.3567,0.0787,0.1419,0.0643,0.2301,0.1281,0.496,0.0947,0.335,0.078,0.2683,0.0671,0.2475,0.065,0.2345,0.0554,0.1,0.0563,0.1843,0.1078,0.4221,0.077,0.2773,0.0684,"0.2215,"
"2026-04-17 23:14:58,651",50850,3.953e-05,6 days 9:18:39,4.482,0.099,31067.0,0.0786,0.2083,0.1324,0.5043,0.1059,0.3311,0.0941,0.2578,0.0834,0.2324,0.0794,0.2155,0.0461,0.0805,0.1139,0.3796,0.5176,1.3166,0.2927,0.6764,0.1891,0.5136,0.1437,0.4334,0.1187,0.3975,0.0856,0.1527,0.0865,0.2989,0.1574,0.5769,0.127,0.4068,0.1074,0.342,0.0982,0.3095,0.0897,0.2963,0.0605,0.1065,0.082,0.2485,0.1455,0.5679,0.1117,0.365,0.1004,"0.2947,"
"2026-04-17 23:18:42,651",50900,3.951e-05,6 days 9:08:27,4.48,0.103,31067.0,0.0665,0.2111,0.1219,0.5002,0.0858,0.3227,0.077,0.2491,0.0729,0.2273,0.0697,0.2124,0.0439,0.0741,0.1368,0.4392,0.5339,1.363,0.3133,0.7257,0.2234,0.5577,0.1696,0.4897,0.146,0.455,0.0898,0.1514,0.091,0.2548,0.158,0.5687,0.1308,0.3764,0.1116,0.306,0.1,0.2716,0.0927,0.2582,0.0605,0.0971,0.087,0.2362,0.1426,0.5153,0.1152,0.3449,0.1061,"0.2780,"
"2026-04-17 23:22:26,053",50950,3.95e-05,6 days 8:58:06,4.468,0.1,31067.0,0.0722,0.192,0.1166,0.4735,0.0885,0.2993,0.0829,0.2359,0.0751,0.2098,0.0712,0.1974,0.0433,0.0768,0.1135,0.3824,0.4724,1.3044,0.2702,0.6597,0.193,0.4912,0.1408,0.429,0.1181,0.3979,0.0833,0.1515,0.0698,0.2621,0.1472,0.5737,0.1074,0.3862,0.0873,0.3156,0.0725,0.2807,0.0719,0.2636,0.0555,0.1005,0.0695,0.2227,0.1061,0.4816,0.0856,0.3329,0.0803,"0.2687,"
"2026-04-17 23:26:09,003",51000,3.948e-05,6 days 8:47:41,4.459,0.098,31067.0,0.039,0.1714,0.0792,0.4353,0.0567,0.269,0.0489,0.2111,0.0449,0.1907,0.0413,0.1798,0.0429,0.0796,0.1195,0.3856,0.4976,1.2708,0.2846,0.6728,0.1892,0.4925,0.158,0.4318,0.1265,0.4047,0.0913,0.1468,0.0599,0.2612,0.1511,0.5638,0.1028,0.3639,0.0789,0.2976,0.0676,0.2745,0.0615,0.2633,0.0589,0.0995,0.0504,0.2154,0.1042,0.4706,0.0763,0.3075,0.0612,"0.2595,"
"2026-04-17 23:29:50,923",51050,3.946e-05,6 days 8:36:55,4.438,0.097,31067.0,0.0644,0.1759,0.1088,0.4643,0.0839,0.2919,0.0765,0.2205,0.0687,0.1936,0.0663,0.1801,0.0447,0.0788,0.0869,0.3621,0.4492,1.2065,0.2444,0.616,0.1596,0.4712,0.1135,0.4039,0.0922,0.3743,0.0836,0.1457,0.0687,0.2402,0.1254,0.5252,0.0879,0.3531,0.0814,0.2821,0.0744,0.2549,0.068,0.2412,0.0573,0.0989,0.0684,0.2129,0.1171,0.4769,0.0952,0.3145,0.0857,"0.2508,"
"2026-04-17 23:33:34,875",51100,3.944e-05,6 days 8:27:21,4.479,0.103,31067.0,0.0599,0.1783,0.1144,0.4315,0.0803,0.2827,0.0732,0.2189,0.0659,0.1912,0.0614,0.1835,0.0433,0.0812,0.1005,0.3396,0.4472,1.2446,0.253,0.6194,0.1686,0.4577,0.1302,0.3864,0.109,0.3512,0.0778,0.1415,0.0609,0.2279,0.144,0.5826,0.1029,0.367,0.0867,0.2841,0.0701,0.2456,0.0623,0.2297,0.0561,0.0998,0.0626,0.2064,0.1165,0.502,0.0933,0.3288,0.0816,"0.2571,"
"2026-04-17 23:37:17,951",51150,3.942e-05,6 days 8:17:31,4.462,0.103,31067.0,0.0628,0.1888,0.1011,0.4458,0.0756,0.291,0.0764,0.2237,0.067,0.205,0.0644,0.1911,0.0439,0.0731,0.0848,0.3538,0.4413,1.1633,0.2346,0.6017,0.1489,0.4519,0.1123,0.3877,0.0896,0.3636,0.0844,0.1423,0.0615,0.248,0.1308,0.5634,0.0957,0.3753,0.0778,0.2899,0.0692,0.2589,0.0644,0.2476,0.0583,0.0944,0.0606,0.2108,0.1154,0.5128,0.0868,0.3302,0.0723,"0.2600,"
"2026-04-17 23:41:01,042",51200,3.94e-05,6 days 8:07:50,4.462,0.114,31067.0,0.0581,0.205,0.1092,0.4577,0.0806,0.3127,0.0688,0.2476,0.0622,0.2225,0.0594,0.2128,0.0448,0.0801,0.0892,0.3751,0.4615,1.2614,0.2533,0.6411,0.1721,0.4804,0.123,0.4167,0.1035,0.3855,0.0852,0.1474,0.0659,0.2452,0.1448,0.5274,0.1082,0.3503,0.0951,0.2891,0.0747,0.2604,0.0703,0.2457,0.0585,0.1028,0.0721,0.2118,0.1243,0.4788,0.0903,0.3232,0.0857,"0.2551,"
"2026-04-17 23:44:43,585",51250,3.938e-05,6 days 7:58:01,4.45,0.108,31067.0,0.0598,0.1731,0.1031,0.4635,0.0787,0.2875,0.069,0.2231,0.0605,0.1966,0.0596,0.1806,0.0436,0.0727,0.1047,0.3887,0.4752,1.2406,0.259,0.6622,0.1816,0.4899,0.1418,0.4276,0.1127,0.4025,0.0886,0.1483,0.069,0.2662,0.1427,0.5548,0.11,0.3768,0.0922,0.3084,0.0801,0.2791,0.071,0.2614,0.0615,0.0983,0.0571,0.2028,0.1077,0.4828,0.0881,0.3112,0.0725,"0.2530,"
"2026-04-17 23:48:26,907",51300,3.936e-05,6 days 7:48:44,4.466,0.102,31067.0,0.0527,0.1718,0.0975,0.4396,0.074,0.2826,0.0644,0.216,0.0555,0.1921,0.0548,0.1756,0.0435,0.0772,0.1009,0.3706,0.4844,1.2718,0.2613,0.651,0.171,0.4728,0.1257,0.4135,0.1091,0.3845,0.0884,0.1469,0.0618,0.2415,0.1344,0.5385,0.1048,0.3601,0.088,0.2878,0.0711,0.2565,0.0652,0.2417,0.0586,0.0983,0.0561,0.1827,0.1076,0.4561,0.0773,0.2916,0.0674,"0.2248,"
"2026-04-17 23:52:10,957",51350,3.934e-05,6 days 7:39:55,4.481,0.106,31067.0,0.0604,0.2155,0.1202,0.4978,0.0898,0.3273,0.0789,0.2572,0.0678,0.2352,0.0631,0.2191,0.0429,0.0727,0.0918,0.358,0.4275,1.1993,0.2383,0.6187,0.1672,0.4541,0.1217,0.3971,0.1034,0.3693,0.0867,0.1427,0.0662,0.2339,0.1239,0.5043,0.0982,0.3431,0.0809,0.2779,0.0717,0.2472,0.0675,0.2347,0.0571,0.0915,0.0621,0.1827,0.1025,0.4254,0.0742,0.2694,0.0688,"0.2169,"
"2026-04-17 23:55:58,316",51400,3.932e-05,6 days 7:32:45,4.547,0.113,31067.0,0.0575,0.175,0.107,0.4259,0.0744,0.2651,0.0641,0.2124,0.059,0.1904,0.0585,0.1787,0.0439,0.0758,0.1055,0.3714,0.4762,1.2206,0.2718,0.6323,0.1894,0.4643,0.1401,0.4022,0.1129,0.3792,0.0838,0.1383,0.066,0.2431,0.1463,0.5394,0.1048,0.3559,0.0897,0.2856,0.0719,0.26,0.0657,0.2472,0.0575,0.097,0.0554,0.2043,0.0971,0.4382,0.0766,0.3056,0.0695,"0.2453,"
"2026-04-17 23:59:44,538",51450,3.93e-05,6 days 7:25:09,4.524,0.112,31067.0,0.0393,0.1859,0.0832,0.4589,0.0601,0.2913,0.0512,0.2284,0.0421,0.2032,0.0401,0.1924,0.0432,0.0751,0.0896,0.3395,0.4695,1.2189,0.2457,0.622,0.1645,0.4322,0.1255,0.3811,0.0982,0.352,0.0829,0.1373,0.0457,0.2239,0.1115,0.4776,0.0805,0.3381,0.0655,0.2629,0.0515,0.2376,0.0484,0.2233,0.057,0.092,0.0399,0.1757,0.0824,0.4083,0.0598,0.2643,0.0526,"0.2128,"
"2026-04-18 00:03:30,799",51500,3.929e-05,6 days 7:17:39,4.525,0.104,31067.0,0.0534,0.2265,0.1152,0.5291,0.0773,0.3491,0.0616,0.2743,0.0553,0.2409,0.0528,0.2304,0.0463,0.0801,0.0978,0.3787,0.4356,1.2825,0.2471,0.6546,0.1754,0.4903,0.1313,0.4258,0.1079,0.3976,0.0875,0.157,0.0666,0.2566,0.1459,0.5596,0.1071,0.3733,0.0822,0.2939,0.0749,0.268,0.0669,0.2553,0.0604,0.1102,0.053,0.212,0.0955,0.4597,0.0735,0.309,0.0649,"0.2516,"
"2026-04-18 00:07:17,537",51550,3.927e-05,6 days 7:10:28,4.536,0.111,31067.0,0.0481,0.1579,0.092,0.4363,0.068,0.2625,0.0582,0.2015,0.0517,0.175,0.049,0.1609,0.0424,0.0769,0.0923,0.3401,0.4741,1.211,0.2525,0.6045,0.1655,0.4416,0.1235,0.3776,0.1043,0.3535,0.0789,0.1419,0.0635,0.2263,0.1163,0.4909,0.0837,0.3393,0.0688,0.2746,0.0686,0.2433,0.0658,0.2291,0.0546,0.0997,0.0548,0.1818,0.0893,0.4077,0.0709,0.2777,0.0676,"0.2217,"
"2026-04-18 00:11:03,514",51600,3.925e-05,6 days 7:03:01,4.52,0.107,31067.0,0.0596,0.1967,0.1078,0.4643,0.0865,0.2952,0.0709,0.2354,0.0646,0.2141,0.061,0.2006,0.0437,0.0783,0.1011,0.4186,0.4898,1.2616,0.275,0.6851,0.1896,0.5263,0.1458,0.4577,0.1123,0.427,0.0946,0.1647,0.0727,0.2708,0.1332,0.5315,0.0993,0.3893,0.091,0.303,0.0776,0.2773,0.0722,0.2662,0.0594,0.1062,0.063,0.2316,0.1251,0.4895,0.1,0.335,0.0855,"0.2681,"
"2026-04-18 00:14:49,668",51650,3.923e-05,6 days 6:55:43,4.523,0.111,31067.0,0.0491,0.1779,0.093,0.4539,0.069,0.2785,0.0589,0.2153,0.0538,0.1943,0.0493,0.1823,0.0437,0.0727,0.0883,0.3566,0.4685,1.2687,0.2575,0.6396,0.1808,0.4679,0.1234,0.3989,0.0962,0.373,0.0854,0.1434,0.0496,0.2417,0.1157,0.5122,0.0763,0.3514,0.0662,0.2834,0.0569,0.256,0.0509,0.2429,0.0598,0.0985,0.0473,0.2031,0.1081,0.4523,0.0705,0.3023,0.0602,"0.2448,"
"2026-04-18 00:18:36,568",51700,3.921e-05,6 days 6:48:49,4.538,0.11,31067.0,0.0721,0.1791,0.1196,0.4544,0.0928,0.2818,0.0822,0.2254,0.0752,0.1966,0.0724,0.1828,0.0439,0.073,0.1164,0.3907,0.4762,1.2843,0.2774,0.66,0.2056,0.4883,0.1615,0.4357,0.1246,0.4062,0.085,0.1454,0.0741,0.2592,0.1601,0.5411,0.1146,0.3637,0.0952,0.2953,0.0818,0.2691,0.0735,0.259,0.0574,0.0939,0.0759,0.2114,0.1297,0.4822,0.1002,0.3159,0.0949,"0.2538,"
"2026-04-18 00:22:21,882",51750,3.919e-05,6 days 6:41:19,4.506,0.109,31067.0,0.0679,0.2064,0.1086,0.4893,0.0867,0.3113,0.0784,0.2506,0.0727,0.2221,0.069,0.212,0.0446,0.0787,0.1092,0.4341,0.4854,1.2787,0.2687,0.7083,0.1868,0.5303,0.1472,0.4692,0.1187,0.4454,0.0884,0.1538,0.0723,0.283,0.14,0.5573,0.1012,0.3837,0.084,0.3239,0.0758,0.2955,0.073,0.2852,0.0579,0.1022,0.0637,0.2311,0.1191,0.4982,0.0895,0.3339,0.0779,"0.2775,"
"2026-04-18 00:26:10,345",51800,3.917e-05,6 days 6:35:13,4.569,0.122,31067.0,0.0566,0.1875,0.0961,0.4708,0.0686,0.299,0.0633,0.2301,0.0594,0.2038,0.0581,0.193,0.0451,0.0781,0.0953,0.3719,0.4929,1.2503,0.2827,0.6491,0.1924,0.4834,0.1356,0.4246,0.1101,0.3874,0.0858,0.1576,0.0599,0.2369,0.1276,0.5129,0.0899,0.3526,0.078,0.2791,0.0674,0.2515,0.059,0.2378,0.0573,0.1008,0.0527,0.2012,0.095,0.44,0.0686,0.3046,0.0606,"0.2381,"
"2026-04-18 00:30:03,192",51850,3.915e-05,6 days 6:30:59,4.657,0.115,31067.0,0.0456,0.1896,0.1019,0.4944,0.0683,0.3058,0.0579,0.2376,0.0511,0.2093,0.0476,0.1976,0.0429,0.0737,0.0829,0.3531,0.4958,1.2269,0.2617,0.6041,0.1685,0.4478,0.1239,0.3915,0.0962,0.3639,0.0822,0.1436,0.0557,0.2351,0.1103,0.5173,0.0806,0.3419,0.0683,0.2787,0.0633,0.2516,0.0571,0.2355,0.0572,0.1006,0.0532,0.2098,0.1038,0.4849,0.0787,0.3154,0.0693,"0.2538,"
"2026-04-18 00:33:46,702",51900,3.913e-05,6 days 6:22:56,4.471,0.109,31067.0,0.0556,0.1788,0.0914,0.4483,0.0709,0.28,0.0628,0.2191,0.0591,0.1944,0.057,0.1814,0.0439,0.0758,0.0863,0.3569,0.4439,1.1913,0.2303,0.6133,0.1629,0.4472,0.1215,0.3934,0.0964,0.3701,0.0817,0.1383,0.0567,0.2146,0.1158,0.4565,0.0866,0.3083,0.0718,0.2468,0.064,0.2267,0.0562,0.2139,0.0563,0.0938,0.045,0.1875,0.0757,0.4233,0.0568,0.272,0.0535,"0.2205,"
"2026-04-18 00:37:30,504",51950,3.911e-05,6 days 6:15:05,4.476,0.108,31067.0,0.0583,0.2032,0.1031,0.4748,0.0828,0.3174,0.0709,0.251,0.0639,0.2224,0.059,0.2078,0.0459,0.0761,0.1055,0.3953,0.4828,1.3258,0.2673,0.6849,0.1847,0.5013,0.1389,0.4353,0.1177,0.4051,0.0851,0.146,0.0752,0.2658,0.1446,0.5873,0.1135,0.3937,0.0977,0.3136,0.0835,0.2799,0.0764,0.2645,0.0607,0.1019,0.0626,0.236,0.1197,0.5258,0.0982,0.357,0.0798,"0.2843,"
"2026-04-18 00:41:13,525",52000,3.909e-05,6 days 6:07:01,4.46,0.104,31067.0,0.067,0.2064,0.115,0.4779,0.0917,0.308,0.0827,0.2464,0.0747,0.2191,0.0701,0.2094,0.0427,0.0789,0.1099,0.403,0.475,1.2678,0.2541,0.6587,0.1764,0.5092,0.1342,0.4469,0.1164,0.4146,0.0869,0.1591,0.0657,0.246,0.1424,0.5337,0.1123,0.3478,0.0932,0.286,0.0775,0.2541,0.0714,0.2434,0.0569,0.1006,0.0635,0.2055,0.1127,0.453,0.0861,0.2996,0.0749,"0.2471,"
"2026-04-18 00:44:56,003",52050,3.907e-05,6 days 5:58:48,4.449,0.109,31067.0,0.0505,0.1781,0.1005,0.449,0.0772,0.279,0.0657,0.2232,0.0551,0.1969,0.0524,0.1851,0.0455,0.083,0.0985,0.4307,0.5091,1.3124,0.2847,0.7054,0.2009,0.5375,0.1412,0.4696,0.1096,0.4415,0.0943,0.1576,0.073,0.2706,0.1527,0.5792,0.1067,0.3921,0.0928,0.3162,0.0797,0.2893,0.0738,0.2746,0.0612,0.1064,0.0679,0.2242,0.1251,0.5203,0.0997,0.3359,0.0857,"0.2680,"
"2026-04-18 00:48:38,922",52100,3.905e-05,6 days 5:50:53,4.459,0.104,31067.0,0.0691,0.1722,0.1112,0.4795,0.0853,0.2926,0.0767,0.2187,0.0694,0.1933,0.0696,0.1784,0.044,0.0786,0.1002,0.4062,0.5061,1.3136,0.2888,0.6807,0.1929,0.5118,0.1375,0.4463,0.1104,0.4228,0.0889,0.1599,0.0667,0.2505,0.1422,0.5738,0.1044,0.3816,0.0886,0.2986,0.074,0.2699,0.068,0.2551,0.0581,0.1038,0.0706,0.222,0.1235,0.4999,0.0983,0.3412,0.0897,"0.2663,"
"2026-04-18 00:52:21,365",52150,3.904e-05,6 days 5:42:50,4.448,0.111,31067.0,0.0432,0.1618,0.0815,0.4197,0.0599,0.2611,0.0507,0.2052,0.0487,0.1804,0.0436,0.1671,0.0441,0.0691,0.1142,0.3718,0.4622,1.2207,0.2491,0.6234,0.1818,0.4727,0.1464,0.403,0.1196,0.3829,0.0853,0.1461,0.0621,0.2388,0.142,0.5333,0.1016,0.3499,0.0875,0.278,0.072,0.2536,0.0651,0.2396,0.0581,0.0942,0.0561,0.1993,0.1143,0.4656,0.081,0.2998,0.0649,"0.2404,"
"2026-04-18 00:56:04,653",52200,3.902e-05,6 days 5:35:13,4.466,0.104,31067.0,0.0395,0.1383,0.0796,0.3825,0.0587,0.2179,0.0471,0.1688,0.0407,0.1511,0.0397,0.1414,0.0412,0.0723,0.077,0.3391,0.4103,1.0781,0.2139,0.5625,0.1412,0.424,0.1054,0.3655,0.0848,0.3453,0.0797,0.1427,0.0415,0.2094,0.0956,0.4396,0.0685,0.3036,0.0526,0.2406,0.0485,0.2195,0.0438,0.2098,0.0525,0.0924,0.0447,0.1685,0.0784,0.3628,0.0592,0.2451,0.0503,"0.2019,"
"2026-04-18 00:59:48,236",52250,3.9e-05,6 days 5:27:47,4.471,0.109,31067.0,0.0678,0.1994,0.1006,0.4263,0.0818,0.2882,0.0728,0.241,0.0703,0.2177,0.0685,0.204,0.0422,0.0711,0.1133,0.3908,0.4901,1.2218,0.2871,0.63,0.196,0.4843,0.1494,0.4248,0.1226,0.4006,0.0874,0.1489,0.081,0.2435,0.1484,0.5394,0.1128,0.3488,0.0961,0.2861,0.0882,0.2606,0.0829,0.2461,0.0586,0.0984,0.0725,0.1953,0.1124,0.4465,0.0956,0.2956,0.084,"0.2363,"
"2026-04-18 01:03:30,211",52300,3.898e-05,6 days 5:19:49,4.44,0.111,31067.0,0.0591,0.1757,0.111,0.4766,0.0819,0.2894,0.0745,0.2213,0.0625,0.1936,0.0596,0.1811,0.047,0.0784,0.1032,0.3929,0.4821,1.2542,0.2669,0.6558,0.1842,0.4849,0.1393,0.4312,0.1091,0.4033,0.092,0.1566,0.0658,0.2678,0.1482,0.5478,0.1009,0.3739,0.09,0.3053,0.0734,0.274,0.0675,0.2641,0.0626,0.106,0.0568,0.2151,0.1052,0.4796,0.0778,0.3201,0.0732,"0.2534,"
"2026-04-18 01:07:12,477",52350,3.896e-05,6 days 5:12:03,4.445,0.105,31067.0,0.0611,0.1767,0.1059,0.4464,0.0844,0.2772,0.0737,0.2196,0.066,0.1954,0.0628,0.1838,0.0432,0.0835,0.0972,0.3701,0.4669,1.257,0.2529,0.6443,0.1839,0.4733,0.1375,0.4083,0.1125,0.3817,0.0877,0.1511,0.0744,0.2595,0.1458,0.6148,0.1095,0.3863,0.1009,0.3094,0.0844,0.2785,0.0793,0.2597,0.0586,0.1086,0.0628,0.2084,0.121,0.4852,0.0888,0.3271,0.0799,"0.2574,"
"2026-04-18 01:10:56,357",52400,3.894e-05,6 days 5:04:57,4.478,0.113,31067.0,0.051,0.1732,0.0903,0.4321,0.0617,0.2769,0.0558,0.2113,0.0526,0.1887,0.0512,0.1776,0.0446,0.0784,0.0863,0.3582,0.4793,1.2526,0.2655,0.6505,0.1724,0.4656,0.1167,0.4009,0.0934,0.3725,0.0848,0.1499,0.0538,0.232,0.1188,0.5336,0.0819,0.3592,0.0654,0.2776,0.0574,0.2513,0.0545,0.2342,0.0585,0.0986,0.0524,0.2066,0.0956,0.457,0.0679,0.3064,0.058,"0.2479,"
"2026-04-18 01:16:03,544",52450,3.892e-05,6 days 5:28:22,6.143,1.844,31067.0,0.0507,0.1846,0.0847,0.4327,0.0687,0.2801,0.0629,0.2202,0.0542,0.1982,0.0504,0.1898,0.0433,0.0779,0.086,0.3369,0.4534,1.1489,0.2498,0.5909,0.1598,0.4365,0.1232,0.3776,0.0984,0.3413,0.0764,0.1394,0.0596,0.2157,0.1175,0.4844,0.0888,0.3152,0.0719,0.2557,0.0662,0.2283,0.0607,0.2135,0.0548,0.0952,0.0459,0.1675,0.0822,0.3946,0.0666,0.2529,0.0597,"0.1996,"
"2026-04-18 01:19:48,271",52500,3.89e-05,6 days 5:21:25,4.495,0.094,31067.0,0.0673,0.1971,0.1099,0.4949,0.0864,0.3244,0.0793,0.2449,0.074,0.2213,0.0694,0.2022,0.0467,0.0768,0.0982,0.3815,0.4379,1.2206,0.2373,0.653,0.173,0.4726,0.1326,0.4171,0.1086,0.391,0.086,0.1366,0.0755,0.2496,0.143,0.5428,0.1036,0.3576,0.0898,0.2876,0.0807,0.2619,0.077,0.2493,0.0594,0.0943,0.0593,0.2026,0.1052,0.4156,0.0817,0.2884,0.0733,"0.2346,"
"2026-04-18 01:23:33,743",52550,3.888e-05,6 days 5:14:47,4.51,0.098,31067.0,0.0777,0.2063,0.1195,0.5056,0.095,0.3235,0.0871,0.2548,0.0805,0.2262,0.0789,0.2126,0.047,0.0828,0.127,0.4515,0.5103,1.359,0.29,0.7234,0.2102,0.5617,0.1629,0.4933,0.1297,0.4639,0.0952,0.1702,0.0824,0.3085,0.154,0.6018,0.1176,0.43,0.0998,0.3663,0.0893,0.3298,0.0812,0.3118,0.0632,0.1134,0.0689,0.2342,0.1241,0.5227,0.0941,0.3586,0.0845,"0.2789,"
"2026-04-18 01:27:20,156",52600,3.886e-05,6 days 5:08:31,4.528,0.108,31067.0,0.0751,0.2424,0.1329,0.5164,0.0957,0.3517,0.0851,0.2895,0.078,0.2619,0.0742,0.2499,0.0446,0.0781,0.1033,0.387,0.4336,1.2501,0.2388,0.6707,0.1802,0.4932,0.1348,0.4267,0.1074,0.4019,0.085,0.1467,0.0819,0.2715,0.1523,0.5723,0.1214,0.3847,0.1076,0.3168,0.0953,0.2874,0.0873,0.2719,0.0603,0.099,0.0745,0.2434,0.1247,0.522,0.0921,0.3497,0.0865,"0.2832,"
"2026-04-18 01:31:05,615",52650,3.884e-05,6 days 5:01:58,4.508,0.103,31067.0,0.0755,0.2164,0.1292,0.4893,0.095,0.3257,0.0841,0.2532,0.0779,0.2305,0.0766,0.2203,0.044,0.0796,0.1343,0.4384,0.4742,1.2531,0.2783,0.6822,0.2075,0.5386,0.1682,0.4675,0.1461,0.4481,0.0935,0.1548,0.0816,0.2965,0.1505,0.5601,0.1178,0.394,0.1015,0.3379,0.0868,0.306,0.0807,0.2922,0.0588,0.1006,0.0686,0.2444,0.1184,0.4851,0.0881,0.3297,0.0809,"0.2831,"
"2026-04-18 01:34:59,435",52700,3.882e-05,6 days 4:58:24,4.677,0.107,31067.0,0.0706,0.21,0.1194,0.4826,0.0949,0.3186,0.0831,0.2523,0.0769,0.2269,0.072,0.2138,0.0457,0.079,0.1451,0.4488,0.5135,1.353,0.3298,0.7303,0.2417,0.5654,0.1894,0.4928,0.1553,0.4592,0.0904,0.1545,0.0796,0.2878,0.17,0.6201,0.1257,0.4174,0.1036,0.3474,0.0914,0.3014,0.0812,0.2886,0.0624,0.1073,0.0659,0.2531,0.1249,0.5235,0.0962,0.3598,0.0807,"0.2984,"
"2026-04-18 01:38:43,828",52750,3.88e-05,6 days 4:51:34,4.488,0.107,31067.0,0.0737,0.2243,0.1238,0.5225,0.0977,0.3379,0.0892,0.2776,0.0773,0.2483,0.0757,0.233,0.0455,0.0771,0.1046,0.4087,0.4987,1.3103,0.2733,0.688,0.1929,0.5119,0.143,0.4496,0.1173,0.42,0.0865,0.1494,0.0803,0.2882,0.1436,0.5382,0.1085,0.3953,0.0975,0.3303,0.0896,0.2974,0.0799,0.2854,0.0604,0.1039,0.0632,0.2145,0.1046,0.4336,0.0898,0.3077,0.0792,"0.2537,"
